Date,Site.ID,Daily.Mean.PM2.5.Concentration
9/4/2022,360050110,7.3
9/5/2022,360050110,9.2
9/6/2022,360050110,5.7
9/7/2022,360050110,4.7
9/8/2022,360050110,6.2
9/9/2022,360050110,6.2
9/10/2022,360050110,8.7
9/11/2022,360050110,7.6
9/12/2022,360050110,5.7
9/13/2022,360050110,6.4
9/14/2022,360050110,6.5
9/15/2022,360050110,5.7
9/16/2022,360050110,4
9/17/2022,360050110,4.5
9/18/2022,360050110,9.3
9/19/2022,360050110,11.3
9/20/2022,360050110,6.9
9/21/2022,360050110,6.2
9/22/2022,360050110,7
9/23/2022,360050110,2.2
9/24/2022,360050110,3.8
9/25/2022,360050110,6.7
9/26/2022,360050110,5.5
9/27/2022,360050110,5.2
9/28/2022,360050110,3.6
9/29/2022,360050110,3.7
9/30/2022,360050110,4.7
10/1/2022,360050110,4.5
10/2/2022,360050110,3.8
10/3/2022,360050110,3.9
10/4/2022,360050110,3.7
10/5/2022,360050110,3.7
10/6/2022,360050110,7.6
10/7/2022,360050110,9.1
10/8/2022,360050110,3.3
10/9/2022,360050110,6.7
10/10/2022,360050110,7.5
10/11/2022,360050110,10.6
10/12/2022,360050110,9.1
10/13/2022,360050110,6.7
10/14/2022,360050110,7.6
10/15/2022,360050110,9.8
10/16/2022,360050110,9.6
10/17/2022,360050110,10.1
10/18/2022,360050110,5
10/19/2022,360050110,5.3
10/20/2022,360050110,5.8
10/21/2022,360050110,10.7
10/22/2022,360050110,14.7
10/23/2022,360050110,9.2
10/24/2022,360050110,5.5
10/25/2022,360050110,7.3
10/26/2022,360050110,6.2
10/27/2022,360050110,4.1
10/28/2022,360050110,4.4
10/29/2022,360050110,7
10/30/2022,360050110,11.1
10/31/2022,360050110,12.1
11/1/2022,360050110,9.5
11/2/2022,360050110,11.5
11/3/2022,360050110,11.4
11/4/2022,360050110,13.6
11/5/2022,360050110,7.8
11/6/2022,360050110,8.8
11/7/2022,360050110,7
11/8/2022,360050110,4.2
11/9/2022,360050110,5.5
11/10/2022,360050110,10.2
11/11/2022,360050110,9.4
11/12/2022,360050110,7.9
11/13/2022,360050110,4.5
11/14/2022,360050110,3.5
11/15/2022,360050110,5.1
11/16/2022,360050110,5.1
11/17/2022,360050110,8.4
11/18/2022,360050110,10.7
11/19/2022,360050110,9.2
11/20/2022,360050110,6
11/21/2022,360050110,7.1
11/22/2022,360050110,12.6
11/23/2022,360050110,13.6
11/24/2022,360050110,11.2
11/25/2022,360050110,10.2
11/26/2022,360050110,4
11/27/2022,360050110,9.6
11/28/2022,360050110,3.3
11/29/2022,360050110,7
11/30/2022,360050110,6
12/1/2022,360050110,5.4
12/2/2022,360050110,8.4
12/3/2022,360050110,6.5
12/4/2022,360050110,6.5
12/5/2022,360050110,13.9
12/6/2022,360050110,11.9
12/9/2022,360050110,4.9
12/10/2022,360050110,5.2
12/11/2022,360050110,7.3
12/12/2022,360050110,6.5
12/13/2022,360050110,6
12/14/2022,360050110,3.8
12/15/2022,360050110,4.6
12/16/2022,360050110,3.3
12/17/2022,360050110,6.7
12/18/2022,360050110,7.3
12/19/2022,360050110,6.6
12/20/2022,360050110,4.5
12/21/2022,360050110,9.4
12/22/2022,360050110,10
12/23/2022,360050110,7.1
12/24/2022,360050110,7.7
12/25/2022,360050110,7.4
12/26/2022,360050110,7.9
12/27/2022,360050110,10.7
12/28/2022,360050110,16.4
12/29/2022,360050110,21.2
12/30/2022,360050110,29.9
12/31/2022,360050110,23.9
1/2/2022,360050133,3.8
1/5/2022,360050133,7.9
1/8/2022,360050133,4.4
1/11/2022,360050133,4.8
1/14/2022,360050133,11.6
1/17/2022,360050133,4.5
1/20/2022,360050133,6.5
1/23/2022,360050133,13
1/26/2022,360050133,4.1
1/29/2022,360050133,6.3
2/1/2022,360050133,9.3
2/4/2022,360050133,4.4
2/7/2022,360050133,9.5
2/10/2022,360050133,10.8
2/13/2022,360050133,5.4
2/16/2022,360050133,9
2/19/2022,360050133,4.3
2/22/2022,360050133,13.8
2/25/2022,360050133,4.3
2/28/2022,360050133,4
3/3/2022,360050133,5.4
3/6/2022,360050133,14.2
3/9/2022,360050133,4.6
3/12/2022,360050133,5.2
3/15/2022,360050133,9.1
3/18/2022,360050133,10
3/21/2022,360050133,3.4
3/24/2022,360050133,2.8
3/27/2022,360050133,2.1
3/30/2022,360050133,4.9
4/2/2022,360050133,4.4
4/5/2022,360050133,8.9
4/8/2022,360050133,4.9
4/11/2022,360050133,4.6
4/14/2022,360050133,13.4
4/17/2022,360050133,1.8
4/20/2022,360050133,3.5
4/23/2022,360050133,4.2
4/26/2022,360050133,7.3
4/29/2022,360050133,4
5/2/2022,360050133,6.2
5/5/2022,360050133,5.4
5/8/2022,360050133,4
5/11/2022,360050133,7.3
5/14/2022,360050133,6.5
5/17/2022,360050133,4.9
5/20/2022,360050133,10.8
5/23/2022,360050133,2.8
5/26/2022,360050133,5
5/29/2022,360050133,6.7
6/1/2022,360050133,6.2
6/4/2022,360050133,7.5
6/7/2022,360050133,5
6/10/2022,360050133,4.2
6/13/2022,360050133,9.1
6/16/2022,360050133,3.9
6/19/2022,360050133,3
6/22/2022,360050133,8.4
6/25/2022,360050133,9.8
6/28/2022,360050133,4.2
7/1/2022,360050133,13.3
7/4/2022,360050133,18.6
7/7/2022,360050133,4.9
7/10/2022,360050133,4.9
7/13/2022,360050133,9
7/16/2022,360050133,14.4
7/19/2022,360050133,9.6
7/22/2022,360050133,11.5
7/25/2022,360050133,12.9
7/28/2022,360050133,10.9
7/31/2022,360050133,6.2
8/3/2022,360050133,8.2
8/6/2022,360050133,8.8
8/9/2022,360050133,10
8/12/2022,360050133,3.5
8/15/2022,360050133,5.2
8/18/2022,360050133,7.4
8/21/2022,360050133,6.5
8/24/2022,360050133,6.3
8/27/2022,360050133,10.8
8/30/2022,360050133,6.4
9/2/2022,360050133,2.9
9/5/2022,360050133,9.8
9/8/2022,360050133,5.7
9/11/2022,360050133,7
9/14/2022,360050133,5.6
9/17/2022,360050133,4.7
9/20/2022,360050133,5.7
9/23/2022,360050133,1.6
9/26/2022,360050133,5.7
9/29/2022,360050133,3
10/2/2022,360050133,2.9
10/5/2022,360050133,3.1
10/8/2022,360050133,2.7
10/11/2022,360050133,9.5
10/14/2022,360050133,5.7
10/17/2022,360050133,7.6
10/20/2022,360050133,4.7
10/23/2022,360050133,7.3
10/26/2022,360050133,4.5
10/29/2022,360050133,7
11/1/2022,360050133,7.5
11/4/2022,360050133,14.6
11/7/2022,360050133,5.7
11/10/2022,360050133,8.5
11/13/2022,360050133,3.3
11/16/2022,360050133,3.2
11/19/2022,360050133,7.9
11/22/2022,360050133,10.6
11/25/2022,360050133,7.5
11/28/2022,360050133,2.8
12/1/2022,360050133,3.7
12/4/2022,360050133,6.4
12/7/2022,360050133,9.1
12/10/2022,360050133,4.1
12/13/2022,360050133,6.4
12/16/2022,360050133,2.7
12/19/2022,360050133,4.9
12/22/2022,360050133,10.9
12/25/2022,360050133,7.9
12/28/2022,360050133,14.2
12/31/2022,360050133,23.3
