Date,Site.ID,Daily.Max.8.hour.Ozone.Concentration
4/26/2023,360050133,0.045
4/27/2023,360050133,0.045
4/28/2023,360050133,0.046
4/29/2023,360050133,0.042
4/30/2023,360050133,0.039
5/1/2023,360050133,0.036
5/2/2023,360050133,0.027
5/3/2023,360050133,0.027
5/4/2023,360050133,0.033
5/5/2023,360050133,0.036
5/6/2023,360050133,0.041
5/7/2023,360050133,0.047
5/8/2023,360050133,0.042
5/9/2023,360050133,0.045
5/10/2023,360050133,0.048
5/11/2023,360050133,0.056
5/12/2023,360050133,0.061
5/13/2023,360050133,0.053
5/14/2023,360050133,0.043
5/15/2023,360050133,0.05
5/16/2023,360050133,0.057
5/17/2023,360050133,0.042
5/18/2023,360050133,0.041
5/19/2023,360050133,0.045
5/20/2023,360050133,0.027
5/21/2023,360050133,0.038
5/22/2023,360050133,0.041
5/23/2023,360050133,0.038
5/24/2023,360050133,0.042
5/25/2023,360050133,0.034
5/26/2023,360050133,0.042
5/27/2023,360050133,0.054
5/28/2023,360050133,0.05
5/29/2023,360050133,0.051
5/30/2023,360050133,0.041
5/31/2023,360050133,0.044
6/1/2023,360050133,0.06
6/2/2023,360050133,0.073
6/3/2023,360050133,0.027
6/4/2023,360050133,0.032
6/5/2023,360050133,0.037
6/6/2023,360050133,0.052
6/7/2023,360050133,0.038
6/8/2023,360050133,0.037
6/9/2023,360050133,0.032
6/10/2023,360050133,0.035
6/11/2023,360050133,0.064
6/12/2023,360050133,0.052
6/13/2023,360050133,0.056
6/14/2023,360050133,0.047
6/15/2023,360050133,0.043
6/16/2023,360050133,0.054
6/17/2023,360050133,0.043
6/18/2023,360050133,0.038
6/19/2023,360050133,0.044
6/20/2023,360050133,0.039
6/21/2023,360050133,0.032
6/22/2023,360050133,0.032
6/23/2023,360050133,0.024
6/24/2023,360050133,0.035
6/25/2023,360050133,0.046
6/26/2023,360050133,0.042
6/27/2023,360050133,0.055
6/28/2023,360050133,0.047
6/29/2023,360050133,0.053
6/30/2023,360050133,0.082
7/1/2023,360050133,0.075
7/2/2023,360050133,0.054
7/3/2023,360050133,0.061
7/4/2023,360050133,0.042
7/5/2023,360050133,0.064
7/6/2023,360050133,0.058
7/7/2023,360050133,0.054
7/8/2023,360050133,0.052
7/9/2023,360050133,0.034
7/10/2023,360050133,0.041
7/11/2023,360050133,0.063
7/12/2023,360050133,0.072
7/13/2023,360050133,0.056
7/14/2023,360050133,0.046
7/15/2023,360050133,0.056
7/16/2023,360050133,0.025
7/17/2023,360050133,0.071
7/18/2023,360050133,0.042
7/19/2023,360050133,0.057
7/20/2023,360050133,0.057
7/21/2023,360050133,0.062
7/22/2023,360050133,0.036
7/23/2023,360050133,0.051
7/24/2023,360050133,0.052
7/25/2023,360050133,0.053
7/26/2023,360050133,0.07
7/27/2023,360050133,0.061
7/28/2023,360050133,0.06
7/29/2023,360050133,0.057
7/30/2023,360050133,0.027
7/31/2023,360050133,0.04
8/1/2023,360050133,0.037
8/2/2023,360050133,0.041
8/3/2023,360050133,0.046
8/4/2023,360050133,0.043
8/5/2023,360050133,0.045
8/6/2023,360050133,0.057
8/7/2023,360050133,0.044
8/8/2023,360050133,0.031
8/9/2023,360050133,0.039
8/10/2023,360050133,0.033
8/11/2023,360050133,0.048
8/12/2023,360050133,0.052
8/13/2023,360050133,0.045
8/14/2023,360050133,0.049
8/15/2023,360050133,0.035
8/16/2023,360050133,0.043
8/17/2023,360050133,0.036
8/18/2023,360050133,0.044
8/19/2023,360050133,0.035
8/20/2023,360050133,0.056
8/21/2023,360050133,0.049
8/22/2023,360050133,0.033
8/23/2023,360050133,0.039
8/24/2023,360050133,0.029
8/25/2023,360050133,0.025
8/26/2023,360050133,0.035
8/27/2023,360050133,0.032
8/28/2023,360050133,0.033
8/29/2023,360050133,0.038
8/30/2023,360050133,0.043
8/31/2023,360050133,0.031
9/1/2023,360050133,0.042
9/2/2023,360050133,0.054
9/3/2023,360050133,0.053
9/4/2023,360050133,0.043
9/5/2023,360050133,0.051
9/6/2023,360050133,0.061
9/7/2023,360050133,0.067
9/8/2023,360050133,0.044
9/9/2023,360050133,0.036
9/10/2023,360050133,0.028
9/11/2023,360050133,0.034
9/12/2023,360050133,0.052
9/13/2023,360050133,0.037
9/14/2023,360050133,0.035
9/15/2023,360050133,0.025
9/16/2023,360050133,0.03
9/17/2023,360050133,0.049
9/18/2023,360050133,0.029
9/19/2023,360050133,0.028
9/20/2023,360050133,0.041
9/21/2023,360050133,0.035
9/22/2023,360050133,0.029
9/23/2023,360050133,0.027
9/24/2023,360050133,0.032
9/25/2023,360050133,0.032
9/26/2023,360050133,0.022
9/27/2023,360050133,0.037
9/28/2023,360050133,0.027
9/29/2023,360050133,0.024
9/30/2023,360050133,0.024
10/1/2023,360050133,0.032
10/2/2023,360050133,0.039
10/3/2023,360050133,0.045
10/4/2023,360050133,0.051
10/5/2023,360050133,0.037
10/6/2023,360050133,0.022
10/7/2023,360050133,0.03
10/8/2023,360050133,0.022
10/9/2023,360050133,0.026
10/10/2023,360050133,0.025
10/11/2023,360050133,0.038
10/12/2023,360050133,0.037
10/13/2023,360050133,0.017
10/14/2023,360050133,0.017
10/15/2023,360050133,0.02
10/16/2023,360050133,0.019
10/17/2023,360050133,0.02
10/18/2023,360050133,0.012
10/19/2023,360050133,0.035
10/20/2023,360050133,0.027
10/21/2023,360050133,0.024
10/22/2023,360050133,0.028
10/23/2023,360050133,0.023
10/24/2023,360050133,0.025
10/25/2023,360050133,0.025
10/26/2023,360050133,0.027
10/27/2023,360050133,0.017
10/28/2023,360050133,0.035
10/29/2023,360050133,0.019
10/30/2023,360050133,0.024
10/31/2023,360050133,0.027
11/1/2023,360050133,0.027
11/2/2023,360050133,0.027
11/3/2023,360050133,0.031
11/4/2023,360050133,0.017
11/5/2023,360050133,0.035
11/6/2023,360050133,0.032
11/7/2023,360050133,0.028
11/8/2023,360050133,0.029
11/9/2023,360050133,0.014
11/10/2023,360050133,0.016
11/11/2023,360050133,0.022
11/12/2023,360050133,0.03
11/13/2023,360050133,0.012
11/14/2023,360050133,0.018
11/15/2023,360050133,0.009
11/16/2023,360050133,0.017
11/17/2023,360050133,0.026
11/18/2023,360050133,0.026
11/19/2023,360050133,0.029
11/20/2023,360050133,0.027
11/21/2023,360050133,0.031
11/22/2023,360050133,0.028
11/23/2023,360050133,0.029
11/24/2023,360050133,0.032
11/25/2023,360050133,0.029
11/26/2023,360050133,0.033
11/27/2023,360050133,0.021
11/28/2023,360050133,0.027
11/29/2023,360050133,0.02
11/30/2023,360050133,0.017
12/1/2023,360050133,0.014
12/2/2023,360050133,0.013
12/3/2023,360050133,0.026
12/4/2023,360050133,0.016
12/5/2023,360050133,0.026
12/6/2023,360050133,0.026
12/7/2023,360050133,0.023
12/8/2023,360050133,0.012
12/9/2023,360050133,0.018
12/10/2023,360050133,0.029
12/11/2023,360050133,0.026
12/12/2023,360050133,0.022
12/13/2023,360050133,0.028
12/14/2023,360050133,0.03
12/15/2023,360050133,0.024
12/16/2023,360050133,0.03
12/17/2023,360050133,0.039
12/18/2023,360050133,0.038
12/19/2023,360050133,0.029
12/20/2023,360050133,0.025
12/21/2023,360050133,0.024
12/22/2023,360050133,0.019
12/23/2023,360050133,0.012
12/24/2023,360050133,0.004
12/25/2023,360050133,0.023
12/26/2023,360050133,0.015
12/27/2023,360050133,0.026
12/28/2023,360050133,0.026
12/29/2023,360050133,0.012
12/30/2023,360050133,0.021
12/31/2023,360050133,0.027
1/1/2024,360050110,0.018
1/2/2024,360050110,0.02
1/3/2024,360050110,0.019
1/4/2024,360050110,0.029
1/5/2024,360050110,0.028
1/6/2024,360050110,0.027
1/7/2024,360050110,0.026
1/8/2024,360050110,0.024
1/9/2024,360050110,0.035
1/10/2024,360050110,0.026
1/11/2024,360050110,0.022
1/12/2024,360050110,0.032
1/13/2024,360050110,0.03
1/14/2024,360050110,0.028
1/15/2024,360050110,0.021
1/16/2024,360050110,0.025
1/17/2024,360050110,0.029
1/18/2024,360050110,0.015
1/19/2024,360050110,0.025
1/20/2024,360050110,0.029
1/21/2024,360050110,0.032
1/22/2024,360050110,0.017
1/23/2024,360050110,0.009
1/24/2024,360050110,0.003
1/25/2024,360050110,0.014
1/26/2024,360050110,0.019
1/27/2024,360050110,0.015
1/28/2024,360050110,0.023
1/29/2024,360050110,0.02
1/30/2024,360050110,0.024
1/31/2024,360050110,0.021
2/1/2024,360050110,0.008
2/2/2024,360050110,0.013
2/3/2024,360050110,0.025
2/4/2024,360050110,0.033
2/5/2024,360050110,0.035
2/6/2024,360050110,0.031
2/7/2024,360050110,0.028
2/8/2024,360050110,0.014
2/9/2024,360050110,0.031
2/10/2024,360050110,0.015
2/11/2024,360050110,0.023
2/12/2024,360050110,0.018
2/13/2024,360050110,0.026
2/14/2024,360050110,0.035
2/15/2024,360050110,0.025
2/16/2024,360050110,0.031
2/17/2024,360050110,0.028
2/18/2024,360050110,0.036
2/19/2024,360050110,0.037
2/20/2024,360050110,0.032
2/21/2024,360050110,0.031
2/22/2024,360050110,0.03
2/23/2024,360050110,0.018
2/24/2024,360050110,0.035
2/25/2024,360050110,0.028
2/26/2024,360050110,0.015
2/27/2024,360050110,0.034
2/28/2024,360050110,0.028
2/29/2024,360050110,0.035
3/1/2024,360050110,0.035
3/2/2024,360050110,0.027
3/3/2024,360050110,0.037
3/4/2024,360050110,0.024
3/5/2024,360050110,0.029
3/6/2024,360050110,0.011
3/7/2024,360050110,0.024
3/8/2024,360050110,0.031
3/9/2024,360050110,0.033
3/10/2024,360050110,0.031
3/11/2024,360050110,0.041
3/12/2024,360050110,0.045
3/13/2024,360050110,0.037
3/14/2024,360050110,0.038
3/15/2024,360050110,0.041
3/16/2024,360050110,0.04
3/17/2024,360050110,0.04
1/1/2024,360050133,0.02
1/2/2024,360050133,0.022
1/3/2024,360050133,0.02
1/4/2024,360050133,0.031
1/5/2024,360050133,0.03
1/6/2024,360050133,0.028
1/7/2024,360050133,0.028
1/8/2024,360050133,0.026
1/9/2024,360050133,0.036
1/10/2024,360050133,0.03
1/11/2024,360050133,0.024
1/12/2024,360050133,0.034
1/13/2024,360050133,0.033
1/14/2024,360050133,0.03
1/15/2024,360050133,0.024
1/16/2024,360050133,0.027
1/17/2024,360050133,0.031
1/18/2024,360050133,0.017
1/19/2024,360050133,0.028
1/20/2024,360050133,0.031
1/21/2024,360050133,0.034
1/22/2024,360050133,0.018
1/23/2024,360050133,0.011
1/24/2024,360050133,0.007
1/26/2024,360050133,0.022
1/27/2024,360050133,0.018
1/28/2024,360050133,0.024
1/29/2024,360050133,0.021
1/30/2024,360050133,0.029
1/31/2024,360050133,0.029
2/1/2024,360050133,0.007
2/2/2024,360050133,0.015
2/3/2024,360050133,0.026
2/4/2024,360050133,0.034
2/5/2024,360050133,0.036
2/6/2024,360050133,0.032
2/7/2024,360050133,0.03
2/8/2024,360050133,0.016
2/9/2024,360050133,0.034
2/10/2024,360050133,0.014
2/11/2024,360050133,0.024
2/12/2024,360050133,0.019
2/13/2024,360050133,0.027
2/14/2024,360050133,0.037
2/15/2024,360050133,0.026
2/16/2024,360050133,0.032
2/17/2024,360050133,0.029
2/18/2024,360050133,0.038
2/19/2024,360050133,0.038
2/20/2024,360050133,0.036
2/21/2024,360050133,0.036
2/22/2024,360050133,0.034
2/23/2024,360050133,0.018
2/24/2024,360050133,0.035
2/25/2024,360050133,0.03
2/26/2024,360050133,0.013
2/27/2024,360050133,0.035
2/28/2024,360050133,0.033
2/29/2024,360050133,0.036
3/1/2024,360050133,0.035
3/2/2024,360050133,0.031
3/3/2024,360050133,0.038
3/4/2024,360050133,0.028
3/5/2024,360050133,0.031
3/6/2024,360050133,0.014
3/7/2024,360050133,0.025
3/8/2024,360050133,0.035
3/9/2024,360050133,0.035
3/10/2024,360050133,0.032
3/11/2024,360050133,0.043
3/12/2024,360050133,0.045
3/13/2024,360050133,0.043
3/14/2024,360050133,0.042
3/15/2024,360050133,0.043
3/16/2024,360050133,0.042
3/17/2024,360050133,0.041
1/1/2021,360610135,0.019
1/2/2021,360610135,0.022
1/3/2021,360610135,0.017
1/4/2021,360610135,0.019
1/5/2021,360610135,0.022
1/6/2021,360610135,0.026
1/7/2021,360610135,0.025
1/8/2021,360610135,0.022
1/9/2021,360610135,0.03
1/10/2021,360610135,0.026
1/11/2021,360610135,0.006
1/12/2021,360610135,0.016
1/13/2021,360610135,0.015
1/14/2021,360610135,0.007
1/15/2021,360610135,0.025
1/16/2021,360610135,0.022
1/17/2021,360610135,0.024
1/18/2021,360610135,0.015
1/19/2021,360610135,0.023
1/20/2021,360610135,0.027
1/21/2021,360610135,0.016
1/22/2021,360610135,0.027
1/23/2021,360610135,0.03
1/24/2021,360610135,0.033
1/25/2021,360610135,0.021
1/26/2021,360610135,0.021
1/27/2021,360610135,0.023
1/28/2021,360610135,0.031
1/29/2021,360610135,0.035
1/30/2021,360610135,0.034
1/31/2021,360610135,0.019
2/1/2021,360610135,0.03
2/2/2021,360610135,0.027
2/3/2021,360610135,0.028
2/4/2021,360610135,0.036
2/5/2021,360610135,0.024
2/6/2021,360610135,0.033
2/7/2021,360610135,0.033
2/8/2021,360610135,0.029
2/9/2021,360610135,0.008
2/10/2021,360610135,0.033
2/11/2021,360610135,0.032
2/12/2021,360610135,0.031
2/13/2021,360610135,0.026
2/14/2021,360610135,0.026
2/15/2021,360610135,0.019
2/16/2021,360610135,0.029
2/17/2021,360610135,0.032
2/18/2021,360610135,0.018
2/19/2021,360610135,0.022
2/20/2021,360610135,0.039
2/21/2021,360610135,0.039
2/22/2021,360610135,0.023
2/23/2021,360610135,0.029
2/24/2021,360610135,0.032
2/25/2021,360610135,0.039
2/26/2021,360610135,0.034
2/27/2021,360610135,0.023
2/28/2021,360610135,0.023
3/1/2021,360610135,0.038
3/2/2021,360610135,0.039
3/3/2021,360610135,0.034
3/4/2021,360610135,0.037
3/5/2021,360610135,0.039
3/6/2021,360610135,0.035
3/7/2021,360610135,0.037
3/8/2021,360610135,0.041
3/10/2021,360610135,0.037
3/11/2021,360610135,0.035
3/12/2021,360610135,0.045
3/13/2021,360610135,0.039
3/14/2021,360610135,0.041
3/15/2021,360610135,0.038
3/16/2021,360610135,0.026
3/17/2021,360610135,0.02
3/18/2021,360610135,0.031
3/19/2021,360610135,0.037
3/20/2021,360610135,0.037
3/21/2021,360610135,0.039
3/22/2021,360610135,0.042
3/23/2021,360610135,0.034
3/24/2021,360610135,0.017
3/25/2021,360610135,0.017
3/26/2021,360610135,0.046
3/27/2021,360610135,0.046
3/28/2021,360610135,0.035
3/29/2021,360610135,0.039
3/30/2021,360610135,0.044
3/31/2021,360610135,0.032
4/1/2021,360610135,0.034
4/2/2021,360610135,0.033
4/3/2021,360610135,0.039
4/4/2021,360610135,0.043
4/5/2021,360610135,0.05
4/6/2021,360610135,0.049
4/7/2021,360610135,0.041
4/8/2021,360610135,0.033
4/9/2021,360610135,0.028
4/10/2021,360610135,0.031
4/11/2021,360610135,0.034
4/12/2021,360610135,0.026
4/13/2021,360610135,0.042
4/14/2021,360610135,0.036
4/15/2021,360610135,0.031
4/16/2021,360610135,0.025
4/17/2021,360610135,0.033
4/18/2021,360610135,0.035
4/19/2021,360610135,0.037
4/20/2021,360610135,0.051
4/21/2021,360610135,0.037
4/22/2021,360610135,0.04
4/23/2021,360610135,0.051
4/24/2021,360610135,0.06
4/25/2021,360610135,0.049
4/26/2021,360610135,0.045
4/27/2021,360610135,0.043
4/28/2021,360610135,0.045
4/29/2021,360610135,0.033
4/30/2021,360610135,0.041
5/1/2021,360610135,0.039
5/2/2021,360610135,0.05
5/3/2021,360610135,0.033
5/4/2021,360610135,0.037
5/5/2021,360610135,0.023
5/6/2021,360610135,0.033
5/7/2021,360610135,0.039
5/8/2021,360610135,0.033
5/9/2021,360610135,0.037
5/10/2021,360610135,0.033
5/11/2021,360610135,0.044
5/12/2021,360610135,0.036
5/13/2021,360610135,0.045
5/14/2021,360610135,0.05
5/15/2021,360610135,0.051
5/16/2021,360610135,0.05
5/17/2021,360610135,0.06
5/18/2021,360610135,0.061
5/19/2021,360610135,0.06
5/20/2021,360610135,0.048
5/21/2021,360610135,0.041
5/22/2021,360610135,0.058
5/23/2021,360610135,0.041
5/24/2021,360610135,0.039
5/25/2021,360610135,0.041
5/26/2021,360610135,0.057
5/27/2021,360610135,0.042
5/28/2021,360610135,0.039
5/29/2021,360610135,0.028
5/30/2021,360610135,0.021
5/31/2021,360610135,0.026
6/1/2021,360610135,0.044
6/2/2021,360610135,0.039
6/3/2021,360610135,0.018
6/4/2021,360610135,0.033
6/5/2021,360610135,0.067
6/6/2021,360610135,0.076
6/7/2021,360610135,0.056
6/8/2021,360610135,0.042
6/9/2021,360610135,0.053
6/10/2021,360610135,0.052
6/11/2021,360610135,0.03
6/12/2021,360610135,0.031
6/13/2021,360610135,0.039
6/14/2021,360610135,0.032
6/15/2021,360610135,0.045
6/16/2021,360610135,0.035
6/17/2021,360610135,0.043
6/18/2021,360610135,0.069
6/19/2021,360610135,0.057
6/20/2021,360610135,0.062
6/21/2021,360610135,0.036
6/22/2021,360610135,0.021
6/23/2021,360610135,0.034
6/24/2021,360610135,0.045
6/25/2021,360610135,0.044
6/26/2021,360610135,0.019
6/27/2021,360610135,0.037
6/28/2021,360610135,0.061
6/29/2021,360610135,0.073
6/30/2021,360610135,0.056
7/1/2021,360610135,0.038
7/2/2021,360610135,0.037
7/3/2021,360610135,0.012
7/4/2021,360610135,0.039
7/5/2021,360610135,0.049
7/6/2021,360610135,0.061
7/7/2021,360610135,0.066
7/8/2021,360610135,0.041
7/9/2021,360610135,0.035
7/10/2021,360610135,0.039
7/11/2021,360610135,0.047
7/12/2021,360610135,0.044
7/13/2021,360610135,0.026
7/14/2021,360610135,0.054
7/15/2021,360610135,0.065
7/16/2021,360610135,0.062
7/17/2021,360610135,0.052
7/18/2021,360610135,0.037
7/19/2021,360610135,0.033
7/20/2021,360610135,0.051
7/21/2021,360610135,0.054
7/22/2021,360610135,0.037
7/23/2021,360610135,0.038
7/24/2021,360610135,0.051
7/25/2021,360610135,0.048
7/26/2021,360610135,0.056
7/27/2021,360610135,0.077
7/28/2021,360610135,0.044
7/29/2021,360610135,0.043
7/30/2021,360610135,0.04
7/31/2021,360610135,0.037
8/1/2021,360610135,0.05
8/2/2021,360610135,0.03
8/3/2021,360610135,0.044
8/4/2021,360610135,0.043
8/5/2021,360610135,0.055
8/6/2021,360610135,0.072
8/7/2021,360610135,0.064
8/8/2021,360610135,0.057
8/9/2021,360610135,0.041
8/10/2021,360610135,0.053
8/11/2021,360610135,0.059
8/12/2021,360610135,0.049
8/13/2021,360610135,0.078
8/14/2021,360610135,0.045
8/15/2021,360610135,0.048
8/16/2021,360610135,0.046
8/17/2021,360610135,0.032
8/18/2021,360610135,0.027
8/19/2021,360610135,0.028
8/20/2021,360610135,0.031
8/21/2021,360610135,0.044
8/22/2021,360610135,0.032
8/23/2021,360610135,0.025
8/24/2021,360610135,0.048
8/25/2021,360610135,0.07
8/26/2021,360610135,0.081
8/27/2021,360610135,0.063
8/28/2021,360610135,0.029
8/29/2021,360610135,0.027
8/30/2021,360610135,0.045
8/31/2021,360610135,0.042
9/1/2021,360610135,0.036
9/2/2021,360610135,0.03
9/3/2021,360610135,0.02
9/4/2021,360610135,0.034
9/5/2021,360610135,0.028
9/6/2021,360610135,0.044
9/7/2021,360610135,0.045
9/8/2021,360610135,0.044
9/9/2021,360610135,0.025
9/10/2021,360610135,0.029
9/11/2021,360610135,0.042
9/12/2021,360610135,0.044
9/13/2021,360610135,0.045
9/14/2021,360610135,0.043
9/15/2021,360610135,0.045
9/16/2021,360610135,0.044
9/17/2021,360610135,0.031
9/18/2021,360610135,0.039
9/19/2021,360610135,0.034
9/20/2021,360610135,0.03
9/21/2021,360610135,0.032
9/22/2021,360610135,0.033
9/23/2021,360610135,0.032
9/24/2021,360610135,0.039
9/25/2021,360610135,0.047
9/26/2021,360610135,0.037
9/27/2021,360610135,0.045
9/28/2021,360610135,0.026
9/29/2021,360610135,0.028
9/30/2021,360610135,0.018
10/1/2021,360610135,0.025
10/2/2021,360610135,0.042
10/3/2021,360610135,0.048
10/4/2021,360610135,0.03
10/5/2021,360610135,0.013
10/6/2021,360610135,0.014
10/7/2021,360610135,0.035
10/8/2021,360610135,0.037
10/9/2021,360610135,0.029
10/10/2021,360610135,0.028
10/11/2021,360610135,0.039
10/12/2021,360610135,0.032
10/13/2021,360610135,0.012
10/15/2021,360610135,0.035
10/16/2021,360610135,0.049
10/17/2021,360610135,0.027
10/18/2021,360610135,0.025
10/19/2021,360610135,0.031
10/20/2021,360610135,0.047
10/21/2021,360610135,0.043
10/22/2021,360610135,0.025
10/23/2021,360610135,0.028
10/24/2021,360610135,0.018
10/25/2021,360610135,0.03
10/26/2021,360610135,0.024
10/28/2021,360610135,0.023
10/29/2021,360610135,0.031
10/30/2021,360610135,0.028
10/31/2021,360610135,0.023
11/1/2021,360610135,0.029
11/2/2021,360610135,0.022
11/3/2021,360610135,0.024
11/4/2021,360610135,0.026
11/5/2021,360610135,0.026
11/6/2021,360610135,0.03
11/7/2021,360610135,0.027
11/8/2021,360610135,0.034
11/9/2021,360610135,0.03
11/10/2021,360610135,0.032
11/11/2021,360610135,0.034
11/12/2021,360610135,0.034
11/13/2021,360610135,0.033
11/14/2021,360610135,0.015
11/15/2021,360610135,0.018
11/16/2021,360610135,0.021
11/17/2021,360610135,0.028
11/18/2021,360610135,0.028
11/19/2021,360610135,0.022
11/20/2021,360610135,0.021
11/21/2021,360610135,0.022
11/22/2021,360610135,0.021
11/23/2021,360610135,0.026
11/24/2021,360610135,0.024
11/25/2021,360610135,0.013
11/26/2021,360610135,0.023
11/27/2021,360610135,0.028
11/28/2021,360610135,0.005
11/29/2021,360610135,0.024
11/30/2021,360610135,0.009
12/1/2021,360610135,0.024
12/2/2021,360610135,0.028
12/3/2021,360610135,0.03
12/4/2021,360610135,0.018
12/5/2021,360610135,0.026
12/6/2021,360610135,0.028
12/7/2021,360610135,0.022
12/8/2021,360610135,0.02
12/9/2021,360610135,0.024
12/10/2021,360610135,0.004
12/11/2021,360610135,0.029
12/12/2021,360610135,0.033
12/13/2021,360610135,0.015
12/14/2021,360610135,0.023
12/15/2021,360610135,0.023
12/16/2021,360610135,0.018
12/17/2021,360610135,0.029
12/18/2021,360610135,0.014
12/19/2021,360610135,0.026
12/20/2021,360610135,0.016
12/21/2021,360610135,0.006
12/22/2021,360610135,0.026
12/23/2021,360610135,0.025
12/24/2021,360610135,0.011
12/25/2021,360610135,0.016
12/26/2021,360610135,0.028
12/28/2021,360610135,0.01
12/29/2021,360610135,0.006
12/30/2021,360610135,0.002
1/1/2022,360610135,0.005
1/2/2022,360610135,0.024
1/3/2022,360610135,0.024
1/4/2022,360610135,0.02
1/5/2022,360610135,0.015
1/6/2022,360610135,0.022
1/7/2022,360610135,0.028
1/10/2022,360610135,0.032
1/11/2022,360610135,0.027
1/12/2022,360610135,0.016
1/13/2022,360610135,0.004
1/14/2022,360610135,0.023
1/15/2022,360610135,0.028
1/16/2022,360610135,0.032
1/17/2022,360610135,0.032
1/18/2022,360610135,0.031
1/19/2022,360610135,0.02
1/20/2022,360610135,0.029
1/21/2022,360610135,0.028
1/22/2022,360610135,0.025
1/23/2022,360610135,0.024
1/24/2022,360610135,0.021
1/25/2022,360610135,0.028
1/26/2022,360610135,0.032
1/27/2022,360610135,0.024
1/28/2022,360610135,0.022
1/29/2022,360610135,0.034
1/30/2022,360610135,0.031
1/31/2022,360610135,0.023
2/1/2022,360610135,0.028
2/2/2022,360610135,0.006
2/3/2022,360610135,0.022
2/4/2022,360610135,0.023
2/5/2022,360610135,0.033
2/6/2022,360610135,0.03
2/7/2022,360610135,0.011
2/8/2022,360610135,0.031
2/9/2022,360610135,0.018
2/10/2022,360610135,0.032
2/11/2022,360610135,0.035
2/12/2022,360610135,0.035
2/13/2022,360610135,0.028
2/14/2022,360610135,0.033
2/15/2022,360610135,0.031
2/16/2022,360610135,0.029
2/17/2022,360610135,0.034
2/18/2022,360610135,0.036
2/19/2022,360610135,0.037
2/20/2022,360610135,0.032
2/21/2022,360610135,0.014
2/22/2022,360610135,0.029
2/23/2022,360610135,0.034
2/24/2022,360610135,0.028
2/25/2022,360610135,0.029
2/26/2022,360610135,0.035
2/27/2022,360610135,0.041
2/28/2022,360610135,0.036
3/1/2022,360610135,0.032
3/2/2022,360610135,0.038
3/3/2022,360610135,0.037
3/4/2022,360610135,0.03
3/5/2022,360610135,0.031
3/6/2022,360610135,0.03
3/7/2022,360610135,0.037
3/8/2022,360610135,0.041
3/9/2022,360610135,0.016
3/10/2022,360610135,0.029
3/11/2022,360610135,0.038
3/12/2022,360610135,0.039
3/13/2022,360610135,0.035
3/14/2022,360610135,0.034
3/15/2022,360610135,0.038
3/16/2022,360610135,0.044
3/17/2022,360610135,0.024
3/18/2022,360610135,0.035
3/19/2022,360610135,0.034
3/20/2022,360610135,0.033
3/21/2022,360610135,0.045
3/22/2022,360610135,0.044
3/23/2022,360610135,0.029
3/24/2022,360610135,0.026
3/25/2022,360610135,0.032
3/26/2022,360610135,0.032
3/27/2022,360610135,0.033
3/28/2022,360610135,0.035
3/29/2022,360610135,0.035
3/30/2022,360610135,0.026
3/31/2022,360610135,0.034
4/1/2022,360610135,0.035
4/2/2022,360610135,0.04
4/3/2022,360610135,0.034
4/4/2022,360610135,0.038
4/5/2022,360610135,0.04
4/6/2022,360610135,0.032
4/7/2022,360610135,0.037
4/8/2022,360610135,0.043
4/9/2022,360610135,0.036
4/10/2022,360610135,0.032
4/11/2022,360610135,0.03
4/12/2022,360610135,0.044
4/13/2022,360610135,0.045
4/14/2022,360610135,0.035
4/15/2022,360610135,0.049
4/16/2022,360610135,0.046
4/17/2022,360610135,0.031
4/18/2022,360610135,0.029
4/19/2022,360610135,0.033
4/20/2022,360610135,0.036
4/21/2022,360610135,0.039
4/22/2022,360610135,0.043
4/23/2022,360610135,0.038
4/24/2022,360610135,0.044
4/25/2022,360610135,0.034
4/26/2022,360610135,0.023
4/27/2022,360610135,0.033
4/28/2022,360610135,0.044
4/29/2022,360610135,0.045
4/30/2022,360610135,0.044
5/1/2022,360610135,0.049
5/2/2022,360610135,0.033
5/3/2022,360610135,0.037
5/4/2022,360610135,0.018
5/5/2022,360610135,0.041
5/6/2022,360610135,0.045
5/7/2022,360610135,0.033
5/8/2022,360610135,0.039
5/9/2022,360610135,0.053
5/10/2022,360610135,0.05
5/11/2022,360610135,0.045
5/12/2022,360610135,0.036
5/13/2022,360610135,0.02
5/14/2022,360610135,0.021
5/15/2022,360610135,0.032
5/16/2022,360610135,0.039
5/17/2022,360610135,0.046
5/18/2022,360610135,0.041
5/19/2022,360610135,0.028
5/20/2022,360610135,0.029
5/21/2022,360610135,0.06
5/22/2022,360610135,0.052
5/23/2022,360610135,0.037
5/24/2022,360610135,0.03
5/25/2022,360610135,0.03
5/26/2022,360610135,0.034
5/27/2022,360610135,0.024
5/28/2022,360610135,0.036
5/29/2022,360610135,0.046
5/30/2022,360610135,0.058
5/31/2022,360610135,0.052
6/1/2022,360610135,0.026
6/2/2022,360610135,0.04
6/3/2022,360610135,0.04
6/4/2022,360610135,0.055
6/5/2022,360610135,0.053
6/6/2022,360610135,0.059
6/7/2022,360610135,0.037
6/8/2022,360610135,0.054
6/9/2022,360610135,0.047
6/10/2022,360610135,0.042
6/11/2022,360610135,0.04
6/12/2022,360610135,0.045
6/13/2022,360610135,0.06
6/14/2022,360610135,0.043
6/15/2022,360610135,0.045
6/16/2022,360610135,0.031
6/17/2022,360610135,0.049
6/18/2022,360610135,0.026
6/19/2022,360610135,0.032
