"","Date","Source","Site.ID","POC","Daily.Max.1.hour.NO2.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"1505","04/14/2021","AQS",360810124,1,31.4,"ppb",29,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1506","04/15/2021","AQS",360810124,1,26.3,"ppb",25,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1507","04/16/2021","AQS",360810124,1,25.8,"ppb",24,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1508","04/17/2021","AQS",360810124,1,12,"ppb",11,"QUEENS COLLEGE 2",23,96,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1509","04/18/2021","AQS",360810124,1,39.5,"ppb",37,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1510","04/19/2021","AQS",360810124,1,42.4,"ppb",40,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1511","04/21/2021","AQS",360810124,1,13.5,"ppb",12,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1512","04/22/2021","AQS",360810124,1,10.8,"ppb",9,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1513","04/23/2021","AQS",360810124,1,19.8,"ppb",18,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1514","04/24/2021","AQS",360810124,1,40.3,"ppb",38,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1515","04/25/2021","AQS",360810124,1,14.6,"ppb",13,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1516","04/26/2021","AQS",360810124,1,11,"ppb",10,"QUEENS COLLEGE 2",23,96,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1517","04/27/2021","AQS",360810124,1,31.4,"ppb",29,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1518","04/28/2021","AQS",360810124,1,47.6,"ppb",44,"QUEENS COLLEGE 2",21,88,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1519","04/29/2021","AQS",360810124,1,51.6,"ppb",48,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1520","04/30/2021","AQS",360810124,1,9.1,"ppb",8,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1521","05/01/2021","AQS",360810124,1,38.6,"ppb",36,"QUEENS COLLEGE 2",22,92,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1522","05/02/2021","AQS",360810124,1,18.7,"ppb",17,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1523","05/03/2021","AQS",360810124,1,17.2,"ppb",16,"QUEENS COLLEGE 2",19,79,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1524","05/04/2021","AQS",360810124,1,20.1,"ppb",19,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1525","05/05/2021","AQS",360810124,1,31.8,"ppb",29,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1526","05/06/2021","AQS",360810124,1,14,"ppb",13,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1527","05/07/2021","AQS",360810124,1,16.8,"ppb",15,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1528","05/08/2021","AQS",360810124,1,18.6,"ppb",17,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1529","05/09/2021","AQS",360810124,1,13.3,"ppb",12,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1530","05/10/2021","AQS",360810124,1,32.1,"ppb",30,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1531","05/11/2021","AQS",360810124,1,35.9,"ppb",33,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1532","05/12/2021","AQS",360810124,1,34.9,"ppb",32,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1533","05/13/2021","AQS",360810124,1,30.4,"ppb",28,"QUEENS COLLEGE 2",21,88,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1534","05/14/2021","AQS",360810124,1,42.2,"ppb",40,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1535","05/15/2021","AQS",360810124,1,36,"ppb",34,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1536","05/16/2021","AQS",360810124,1,26.9,"ppb",25,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1537","05/17/2021","AQS",360810124,1,39.2,"ppb",37,"QUEENS COLLEGE 2",19,79,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1538","05/18/2021","AQS",360810124,1,35,"ppb",33,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1539","05/19/2021","AQS",360810124,1,33.1,"ppb",31,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1540","05/20/2021","AQS",360810124,1,30.7,"ppb",28,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1541","05/21/2021","AQS",360810124,1,30.4,"ppb",28,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1542","05/22/2021","AQS",360810124,1,33.8,"ppb",31,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1543","05/23/2021","AQS",360810124,1,8.6,"ppb",8,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1544","05/24/2021","AQS",360810124,1,6.8,"ppb",6,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1545","05/25/2021","AQS",360810124,1,9,"ppb",8,"QUEENS COLLEGE 2",23,96,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1546","05/26/2021","AQS",360810124,1,13.1,"ppb",12,"QUEENS COLLEGE 2",18,75,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1547","05/27/2021","AQS",360810124,1,11.6,"ppb",10,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1548","05/28/2021","AQS",360810124,1,6.3,"ppb",6,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1549","05/29/2021","AQS",360810124,1,3.7,"ppb",3,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1550","05/30/2021","AQS",360810124,1,6.6,"ppb",6,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1551","05/31/2021","AQS",360810124,1,20.5,"ppb",19,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1552","06/01/2021","AQS",360810124,1,30.6,"ppb",28,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1553","06/02/2021","AQS",360810124,1,27.8,"ppb",25,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1554","06/03/2021","AQS",360810124,1,26.7,"ppb",25,"QUEENS COLLEGE 2",22,92,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1555","06/04/2021","AQS",360810124,1,30.4,"ppb",28,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1556","06/05/2021","AQS",360810124,1,22.4,"ppb",21,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1557","06/06/2021","AQS",360810124,1,17.6,"ppb",16,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1558","06/07/2021","AQS",360810124,1,22.4,"ppb",21,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1559","06/08/2021","AQS",360810124,1,41.5,"ppb",39,"QUEENS COLLEGE 2",19,79,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1560","06/09/2021","AQS",360810124,1,26.2,"ppb",25,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1561","06/10/2021","AQS",360810124,1,9.3,"ppb",8,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1562","06/11/2021","AQS",360810124,1,9.4,"ppb",8,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1563","06/12/2021","AQS",360810124,1,12.3,"ppb",11,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1564","06/13/2021","AQS",360810124,1,13.1,"ppb",12,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1565","06/14/2021","AQS",360810124,1,12.6,"ppb",11,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1566","06/15/2021","AQS",360810124,1,20.1,"ppb",19,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1567","06/16/2021","AQS",360810124,1,12.6,"ppb",11,"QUEENS COLLEGE 2",22,92,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1568","06/17/2021","AQS",360810124,1,25.2,"ppb",24,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1569","06/18/2021","AQS",360810124,1,34.4,"ppb",32,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1570","06/19/2021","AQS",360810124,1,12.9,"ppb",11,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1571","06/20/2021","AQS",360810124,1,21.5,"ppb",20,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1572","06/21/2021","AQS",360810124,1,19,"ppb",18,"QUEENS COLLEGE 2",18,75,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1573","06/22/2021","AQS",360810124,1,22,"ppb",21,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1574","06/23/2021","AQS",360810124,1,12.8,"ppb",11,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1575","06/24/2021","AQS",360810124,1,29.6,"ppb",27,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1576","06/25/2021","AQS",360810124,1,14.5,"ppb",13,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1577","06/26/2021","AQS",360810124,1,12.1,"ppb",11,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1578","06/27/2021","AQS",360810124,1,12.9,"ppb",11,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1579","06/28/2021","AQS",360810124,1,13.8,"ppb",12,"QUEENS COLLEGE 2",21,88,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1580","06/30/2021","AQS",360810124,1,16.6,"ppb",15,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1581","07/01/2021","AQS",360810124,1,22.6,"ppb",21,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1582","07/02/2021","AQS",360810124,1,16,"ppb",15,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1583","07/03/2021","AQS",360810124,1,4.4,"ppb",4,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1584","07/04/2021","AQS",360810124,1,14.5,"ppb",13,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1585","07/05/2021","AQS",360810124,1,14.2,"ppb",13,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1586","07/06/2021","AQS",360810124,1,20.4,"ppb",19,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1587","07/07/2021","AQS",360810124,1,27.3,"ppb",25,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1588","07/08/2021","AQS",360810124,1,14.9,"ppb",13,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1589","07/09/2021","AQS",360810124,1,13.1,"ppb",12,"QUEENS COLLEGE 2",22,92,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1590","07/10/2021","AQS",360810124,1,28.8,"ppb",26,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1591","07/11/2021","AQS",360810124,1,15.6,"ppb",14,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1592","07/12/2021","AQS",360810124,1,17.9,"ppb",16,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1593","07/13/2021","AQS",360810124,1,11.1,"ppb",10,"QUEENS COLLEGE 2",18,75,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1594","07/14/2021","AQS",360810124,1,31.2,"ppb",29,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1595","07/16/2021","AQS",360810124,1,20.6,"ppb",19,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1596","07/17/2021","AQS",360810124,1,32.5,"ppb",30,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1597","07/18/2021","AQS",360810124,1,9.4,"ppb",8,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1598","07/19/2021","AQS",360810124,1,17.9,"ppb",16,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1599","07/20/2021","AQS",360810124,1,25.3,"ppb",24,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1600","07/21/2021","AQS",360810124,1,28,"ppb",26,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1601","07/22/2021","AQS",360810124,1,21.6,"ppb",20,"QUEENS COLLEGE 2",22,92,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1602","07/23/2021","AQS",360810124,1,22.5,"ppb",21,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1603","07/24/2021","AQS",360810124,1,22.6,"ppb",21,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1604","07/25/2021","AQS",360810124,1,20,"ppb",19,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1605","07/26/2021","AQS",360810124,1,35.6,"ppb",33,"QUEENS COLLEGE 2",18,75,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1606","07/27/2021","AQS",360810124,1,38.7,"ppb",36,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1607","07/28/2021","AQS",360810124,1,14.2,"ppb",13,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1608","07/29/2021","AQS",360810124,1,10,"ppb",9,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1609","07/30/2021","AQS",360810124,1,15.9,"ppb",14,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1610","07/31/2021","AQS",360810124,1,17.6,"ppb",16,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1611","08/01/2021","AQS",360810124,1,24.6,"ppb",23,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1612","08/02/2021","AQS",360810124,1,16.8,"ppb",15,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1613","08/03/2021","AQS",360810124,1,18.1,"ppb",17,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1614","08/04/2021","AQS",360810124,1,37.8,"ppb",35,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1615","08/05/2021","AQS",360810124,1,15.3,"ppb",14,"QUEENS COLLEGE 2",22,92,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1616","08/06/2021","AQS",360810124,1,35.9,"ppb",33,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
"1617","08/07/2021","AQS",360810124,1,19.8,"ppb",18,"QUEENS COLLEGE 2",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",81,"Queens",40.73614,-73.82153
