"","Date","Source","Site.ID","POC","Daily.Max.8.hour.Ozone.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"2013","10/02/2023","AQS",360050133,1,0.039,"ppm",36,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2014","10/03/2023","AQS",360050133,1,0.045,"ppm",42,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2015","10/04/2023","AQS",360050133,1,0.051,"ppm",47,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2016","10/05/2023","AQS",360050133,1,0.037,"ppm",34,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2017","10/06/2023","AQS",360050133,1,0.022,"ppm",20,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2018","10/07/2023","AQS",360050133,1,0.03,"ppm",28,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2019","10/08/2023","AQS",360050133,1,0.022,"ppm",20,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2020","10/09/2023","AQS",360050133,1,0.026,"ppm",24,"PFIZER LAB SITE",13,76,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2021","10/10/2023","AQS",360050133,1,0.025,"ppm",23,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2022","10/11/2023","AQS",360050133,1,0.038,"ppm",35,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2023","10/12/2023","AQS",360050133,1,0.037,"ppm",34,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2024","10/13/2023","AQS",360050133,1,0.017,"ppm",16,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2025","10/14/2023","AQS",360050133,1,0.017,"ppm",16,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2026","10/15/2023","AQS",360050133,1,0.02,"ppm",19,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2027","10/16/2023","AQS",360050133,1,0.019,"ppm",18,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2028","10/17/2023","AQS",360050133,1,0.02,"ppm",19,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2029","10/18/2023","AQS",360050133,1,0.012,"ppm",11,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2030","10/19/2023","AQS",360050133,1,0.035,"ppm",32,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2031","10/20/2023","AQS",360050133,1,0.027,"ppm",25,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2032","10/21/2023","AQS",360050133,1,0.024,"ppm",22,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2033","10/22/2023","AirNow",360050133,1,0.028,"ppm",26,"PFIZER LAB SITE",19,79,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2034","10/23/2023","AQS",360050133,1,0.023,"ppm",21,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2035","10/24/2023","AQS",360050133,1,0.025,"ppm",23,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2036","10/25/2023","AQS",360050133,1,0.025,"ppm",23,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2037","10/26/2023","AQS",360050133,1,0.027,"ppm",25,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2038","10/27/2023","AQS",360050133,1,0.017,"ppm",16,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2039","10/28/2023","AQS",360050133,1,0.035,"ppm",32,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2040","10/29/2023","AirNow",360050133,1,0.019,"ppm",18,"PFIZER LAB SITE",19,79,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2041","10/30/2023","AQS",360050133,1,0.024,"ppm",22,"PFIZER LAB SITE",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2042","10/31/2023","AirNow",360050133,1,0.027,"ppm",25,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2043","11/01/2023","AirNow",360050133,1,0.027,"ppm",25,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2044","11/02/2023","AirNow",360050133,1,0.027,"ppm",25,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2045","11/03/2023","AirNow",360050133,1,0.031,"ppm",29,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2046","11/04/2023","AirNow",360050133,1,0.017,"ppm",16,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2047","11/05/2023","AirNow",360050133,1,0.035,"ppm",32,"PFIZER LAB SITE",20,83,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2048","11/06/2023","AirNow",360050133,1,0.032,"ppm",30,"PFIZER LAB SITE",21,88,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2049","11/07/2023","AirNow",360050133,1,0.028,"ppm",26,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2050","11/08/2023","AirNow",360050133,1,0.029,"ppm",27,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2051","11/09/2023","AirNow",360050133,1,0.014,"ppm",13,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2052","11/10/2023","AirNow",360050133,1,0.016,"ppm",15,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2053","11/11/2023","AirNow",360050133,1,0.022,"ppm",20,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2054","11/12/2023","AirNow",360050133,1,0.03,"ppm",28,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2055","11/13/2023","AirNow",360050133,1,0.012,"ppm",11,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2056","11/14/2023","AirNow",360050133,1,0.018,"ppm",17,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2057","11/15/2023","AirNow",360050133,1,0.009,"ppm",8,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2058","11/16/2023","AirNow",360050133,1,0.017,"ppm",16,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2059","11/17/2023","AirNow",360050133,1,0.026,"ppm",24,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2060","11/18/2023","AirNow",360050133,1,0.026,"ppm",24,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2061","11/19/2023","AirNow",360050133,1,0.029,"ppm",27,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2062","11/20/2023","AirNow",360050133,1,0.027,"ppm",25,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2063","11/21/2023","AirNow",360050133,1,0.031,"ppm",29,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2064","11/22/2023","AirNow",360050133,1,0.028,"ppm",26,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2065","11/23/2023","AirNow",360050133,1,0.029,"ppm",27,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2066","11/24/2023","AirNow",360050133,1,0.032,"ppm",30,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2067","11/25/2023","AirNow",360050133,1,0.029,"ppm",27,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2068","11/26/2023","AirNow",360050133,1,0.033,"ppm",31,"PFIZER LAB SITE",21,88,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2069","11/27/2023","AirNow",360050133,1,0.021,"ppm",19,"PFIZER LAB SITE",21,88,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2070","11/28/2023","AirNow",360050133,1,0.027,"ppm",25,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2071","11/29/2023","AirNow",360050133,1,0.02,"ppm",19,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2072","11/30/2023","AirNow",360050133,1,0.017,"ppm",16,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2073","12/01/2023","AirNow",360050133,1,0.014,"ppm",13,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2074","12/02/2023","AirNow",360050133,1,0.013,"ppm",12,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2075","12/03/2023","AirNow",360050133,1,0.026,"ppm",24,"PFIZER LAB SITE",20,83,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2076","12/04/2023","AirNow",360050133,1,0.016,"ppm",15,"PFIZER LAB SITE",22,92,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2077","12/05/2023","AirNow",360050133,1,0.026,"ppm",24,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2078","12/06/2023","AirNow",360050133,1,0.026,"ppm",24,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2079","12/07/2023","AirNow",360050133,1,0.023,"ppm",21,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2080","12/08/2023","AirNow",360050133,1,0.012,"ppm",11,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2081","12/09/2023","AirNow",360050133,1,0.018,"ppm",17,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2082","12/10/2023","AirNow",360050133,1,0.029,"ppm",27,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2083","12/11/2023","AirNow",360050133,1,0.026,"ppm",24,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2084","12/12/2023","AirNow",360050133,1,0.022,"ppm",20,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2085","12/13/2023","AirNow",360050133,1,0.028,"ppm",26,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2086","12/14/2023","AirNow",360050133,1,0.03,"ppm",28,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2087","12/15/2023","AirNow",360050133,1,0.024,"ppm",22,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2088","12/16/2023","AirNow",360050133,1,0.03,"ppm",28,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2089","12/17/2023","AirNow",360050133,1,0.039,"ppm",36,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2090","12/18/2023","AirNow",360050133,1,0.038,"ppm",35,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2091","12/19/2023","AirNow",360050133,1,0.029,"ppm",27,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2092","12/20/2023","AirNow",360050133,1,0.025,"ppm",23,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2093","12/21/2023","AirNow",360050133,1,0.024,"ppm",22,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2094","12/22/2023","AirNow",360050133,1,0.019,"ppm",18,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2095","12/23/2023","AirNow",360050133,1,0.012,"ppm",11,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2096","12/24/2023","AirNow",360050133,1,0.004,"ppm",4,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2097","12/25/2023","AirNow",360050133,1,0.023,"ppm",21,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2098","12/26/2023","AirNow",360050133,1,0.015,"ppm",14,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2099","12/27/2023","AirNow",360050133,1,0.026,"ppm",24,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2100","12/28/2023","AirNow",360050133,1,0.026,"ppm",24,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2101","12/29/2023","AirNow",360050133,1,0.012,"ppm",11,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2102","12/30/2023","AirNow",360050133,1,0.021,"ppm",19,"PFIZER LAB SITE",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2103","12/31/2023","AirNow",360050133,1,0.027,"ppm",25,"PFIZER LAB SITE",19,79,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"2104","01/01/2024","AirNow",360050110,1,0.018,"ppm",17,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2105","01/02/2024","AirNow",360050110,1,0.02,"ppm",19,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2106","01/03/2024","AirNow",360050110,1,0.019,"ppm",18,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2107","01/04/2024","AirNow",360050110,1,0.029,"ppm",27,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2108","01/05/2024","AirNow",360050110,1,0.028,"ppm",26,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2109","01/06/2024","AirNow",360050110,1,0.027,"ppm",25,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2110","01/07/2024","AirNow",360050110,1,0.026,"ppm",24,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2111","01/08/2024","AirNow",360050110,1,0.024,"ppm",22,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2112","01/09/2024","AirNow",360050110,1,0.035,"ppm",32,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2113","01/10/2024","AirNow",360050110,1,0.026,"ppm",24,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2114","01/11/2024","AirNow",360050110,1,0.022,"ppm",20,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2115","01/12/2024","AirNow",360050110,1,0.032,"ppm",30,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2116","01/13/2024","AirNow",360050110,1,0.03,"ppm",28,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2117","01/14/2024","AirNow",360050110,1,0.028,"ppm",26,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2118","01/15/2024","AirNow",360050110,1,0.021,"ppm",19,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2119","01/16/2024","AirNow",360050110,1,0.025,"ppm",23,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2120","01/17/2024","AirNow",360050110,1,0.029,"ppm",27,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2121","01/18/2024","AirNow",360050110,1,0.015,"ppm",14,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2122","01/19/2024","AirNow",360050110,1,0.025,"ppm",23,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2123","01/20/2024","AirNow",360050110,1,0.029,"ppm",27,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2124","01/21/2024","AirNow",360050110,1,0.032,"ppm",30,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2125","01/22/2024","AirNow",360050110,1,0.017,"ppm",16,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2126","01/23/2024","AirNow",360050110,1,0.009,"ppm",8,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2127","01/24/2024","AirNow",360050110,1,0.003,"ppm",3,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2128","01/25/2024","AirNow",360050110,1,0.014,"ppm",13,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2129","01/26/2024","AirNow",360050110,1,0.019,"ppm",18,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2130","01/27/2024","AirNow",360050110,1,0.015,"ppm",14,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2131","01/28/2024","AirNow",360050110,1,0.023,"ppm",21,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2132","01/29/2024","AirNow",360050110,1,0.02,"ppm",19,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2133","01/30/2024","AirNow",360050110,1,0.024,"ppm",22,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2134","01/31/2024","AirNow",360050110,1,0.021,"ppm",19,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2135","02/01/2024","AirNow",360050110,1,0.008,"ppm",7,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2136","02/02/2024","AirNow",360050110,1,0.013,"ppm",12,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2137","02/03/2024","AirNow",360050110,1,0.025,"ppm",23,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2138","02/04/2024","AirNow",360050110,1,0.033,"ppm",31,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"2139","02/05/2024","AirNow",360050110,1,0.035,"ppm",32,"IS 52",24,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
