"","Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"1207","07/21/2021","AQS",360050133,1,23.5,"ug/m3 LC",75,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1208","07/24/2021","AQS",360050133,1,8.8,"ug/m3 LC",37,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1209","07/27/2021","AQS",360050133,1,25,"ug/m3 LC",78,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1210","07/30/2021","AQS",360050133,1,8.2,"ug/m3 LC",34,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1211","08/02/2021","AQS",360050133,1,6,"ug/m3 LC",25,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1212","08/05/2021","AQS",360050133,1,7.2,"ug/m3 LC",30,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1213","08/08/2021","AQS",360050133,1,8.5,"ug/m3 LC",35,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1214","08/11/2021","AQS",360050133,1,12.5,"ug/m3 LC",52,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1215","08/14/2021","AQS",360050133,1,7.9,"ug/m3 LC",33,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1216","08/17/2021","AQS",360050133,1,5.6,"ug/m3 LC",23,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1217","08/20/2021","AQS",360050133,1,4.7,"ug/m3 LC",20,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1218","08/23/2021","AQS",360050133,1,5.5,"ug/m3 LC",23,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1219","08/26/2021","AQS",360050133,1,18.1,"ug/m3 LC",64,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1220","08/29/2021","AQS",360050133,1,5.7,"ug/m3 LC",24,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1221","09/01/2021","AQS",360050133,1,8.3,"ug/m3 LC",35,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1222","09/04/2021","AQS",360050133,1,4.1,"ug/m3 LC",17,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1223","09/07/2021","AQS",360050133,1,5.5,"ug/m3 LC",23,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1224","09/10/2021","AQS",360050133,1,3.8,"ug/m3 LC",16,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1225","09/13/2021","AQS",360050133,1,8.9,"ug/m3 LC",37,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1226","09/16/2021","AQS",360050133,1,4.9,"ug/m3 LC",20,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1227","09/19/2021","AQS",360050133,1,5,"ug/m3 LC",21,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1228","09/22/2021","AQS",360050133,1,9.7,"ug/m3 LC",40,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1229","09/25/2021","AQS",360050133,1,5.9,"ug/m3 LC",25,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1230","09/28/2021","AQS",360050133,1,7,"ug/m3 LC",29,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1231","10/01/2021","AQS",360050133,1,3.3,"ug/m3 LC",14,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1232","10/04/2021","AQS",360050133,1,6.5,"ug/m3 LC",27,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1233","10/07/2021","AQS",360050133,1,7.9,"ug/m3 LC",33,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1234","10/10/2021","AQS",360050133,1,5.3,"ug/m3 LC",22,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1235","10/13/2021","AQS",360050133,1,8.3,"ug/m3 LC",35,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1236","10/16/2021","AQS",360050133,1,6.6,"ug/m3 LC",28,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1237","10/19/2021","AQS",360050133,1,3.1,"ug/m3 LC",13,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1238","10/22/2021","AQS",360050133,1,5.9,"ug/m3 LC",25,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1239","10/25/2021","AQS",360050133,1,7.8,"ug/m3 LC",33,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1240","10/28/2021","AQS",360050133,1,4.4,"ug/m3 LC",18,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1241","10/31/2021","AQS",360050133,1,4.5,"ug/m3 LC",19,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1242","11/03/2021","AQS",360050133,1,3.5,"ug/m3 LC",15,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1243","11/06/2021","AQS",360050133,1,8.9,"ug/m3 LC",37,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1244","11/09/2021","AQS",360050133,1,13.2,"ug/m3 LC",53,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1245","11/12/2021","AQS",360050133,1,5.2,"ug/m3 LC",22,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1246","11/15/2021","AQS",360050133,1,3.3,"ug/m3 LC",14,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1247","11/18/2021","AQS",360050133,1,13.7,"ug/m3 LC",54,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1248","11/21/2021","AQS",360050133,1,5.2,"ug/m3 LC",22,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1249","11/24/2021","AQS",360050133,1,3.4,"ug/m3 LC",14,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1250","11/27/2021","AQS",360050133,1,2.1,"ug/m3 LC",9,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1251","11/30/2021","AQS",360050133,1,8,"ug/m3 LC",33,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1252","12/03/2021","AQS",360050133,1,2.9,"ug/m3 LC",12,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1253","12/06/2021","AQS",360050133,1,10.5,"ug/m3 LC",44,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1254","12/09/2021","AQS",360050133,1,8.9,"ug/m3 LC",37,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1255","12/12/2021","AQS",360050133,1,2.7,"ug/m3 LC",11,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1256","12/15/2021","AQS",360050133,1,4.1,"ug/m3 LC",17,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1257","12/18/2021","AQS",360050133,1,5,"ug/m3 LC",21,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1258","12/21/2021","AQS",360050133,1,12.1,"ug/m3 LC",51,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1259","12/24/2021","AQS",360050133,1,10.2,"ug/m3 LC",43,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1260","12/27/2021","AQS",360050133,1,3.8,"ug/m3 LC",16,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1261","12/30/2021","AQS",360050133,1,15.5,"ug/m3 LC",58,"PFIZER LAB SITE",1,100,88101,"PM2.5 - Local Conditions",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.8679,-73.87809
"1262","01/01/2022","AQS",360050080,3,10.1,"ug/m3 LC",42,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1263","01/02/2022","AQS",360050080,3,7.6,"ug/m3 LC",32,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1264","01/03/2022","AQS",360050080,3,7.3,"ug/m3 LC",30,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1265","01/04/2022","AQS",360050080,3,9,"ug/m3 LC",38,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1266","01/05/2022","AQS",360050080,3,8.5,"ug/m3 LC",35,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1267","01/06/2022","AQS",360050080,3,11.1,"ug/m3 LC",46,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1268","01/07/2022","AQS",360050080,3,9.8,"ug/m3 LC",41,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1269","01/08/2022","AQS",360050080,3,9.4,"ug/m3 LC",39,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1270","01/09/2022","AQS",360050080,3,9.2,"ug/m3 LC",38,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1271","01/10/2022","AQS",360050080,3,8.2,"ug/m3 LC",34,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1272","01/11/2022","AQS",360050080,3,9.6,"ug/m3 LC",40,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1273","01/12/2022","AQS",360050080,3,11,"ug/m3 LC",46,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1274","01/13/2022","AQS",360050080,3,18.9,"ug/m3 LC",65,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1275","01/14/2022","AQS",360050080,3,11.2,"ug/m3 LC",47,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1276","01/15/2022","AQS",360050080,3,9.1,"ug/m3 LC",38,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1277","01/16/2022","AQS",360050080,3,8,"ug/m3 LC",33,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1278","01/17/2022","AQS",360050080,3,6.5,"ug/m3 LC",27,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1279","01/18/2022","AQS",360050080,3,8.9,"ug/m3 LC",37,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1280","01/19/2022","AQS",360050080,3,9.7,"ug/m3 LC",40,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1281","01/20/2022","AQS",360050080,3,9.4,"ug/m3 LC",39,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1282","01/21/2022","AQS",360050080,3,7.5,"ug/m3 LC",31,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1283","01/22/2022","AQS",360050080,3,7.8,"ug/m3 LC",33,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1284","01/23/2022","AQS",360050080,3,10.8,"ug/m3 LC",45,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1285","01/24/2022","AQS",360050080,3,10.8,"ug/m3 LC",45,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1286","01/25/2022","AQS",360050080,3,12.9,"ug/m3 LC",53,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1287","01/26/2022","AQS",360050080,3,6.7,"ug/m3 LC",28,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1288","01/27/2022","AQS",360050080,3,8.4,"ug/m3 LC",35,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1289","01/28/2022","AQS",360050080,3,13.6,"ug/m3 LC",54,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1290","01/29/2022","AQS",360050080,3,6.5,"ug/m3 LC",27,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1291","01/30/2022","AQS",360050080,3,9.2,"ug/m3 LC",38,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1292","01/31/2022","AQS",360050080,3,11.2,"ug/m3 LC",47,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1293","02/01/2022","AQS",360050080,3,10.6,"ug/m3 LC",44,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1294","02/02/2022","AQS",360050080,3,11.2,"ug/m3 LC",47,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1295","02/03/2022","AQS",360050080,3,9.1,"ug/m3 LC",38,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1296","02/04/2022","AQS",360050080,3,4.7,"ug/m3 LC",20,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1297","02/05/2022","AQS",360050080,3,7.7,"ug/m3 LC",32,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1298","02/06/2022","AQS",360050080,3,6.9,"ug/m3 LC",29,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1299","02/07/2022","AQS",360050080,3,9.1,"ug/m3 LC",38,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1300","02/08/2022","AQS",360050080,3,7.9,"ug/m3 LC",33,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1301","02/09/2022","AQS",360050080,3,11,"ug/m3 LC",46,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1302","02/10/2022","AQS",360050080,3,8.4,"ug/m3 LC",35,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1303","02/11/2022","AQS",360050080,3,9.8,"ug/m3 LC",41,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1304","02/12/2022","AQS",360050080,3,8.2,"ug/m3 LC",34,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1305","02/13/2022","AQS",360050080,3,5.9,"ug/m3 LC",25,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1306","02/14/2022","AQS",360050080,3,7.2,"ug/m3 LC",30,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1307","02/15/2022","AQS",360050080,3,7.9,"ug/m3 LC",33,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1308","02/16/2022","AQS",360050080,3,7.8,"ug/m3 LC",33,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1309","02/17/2022","AQS",360050080,3,6,"ug/m3 LC",25,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1310","02/18/2022","AQS",360050080,3,5.2,"ug/m3 LC",22,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1311","02/19/2022","AQS",360050080,3,6.4,"ug/m3 LC",27,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1312","02/20/2022","AQS",360050080,3,6,"ug/m3 LC",25,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1313","02/21/2022","AQS",360050080,3,10.9,"ug/m3 LC",45,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1314","02/22/2022","AQS",360050080,3,10,"ug/m3 LC",42,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
"1315","02/23/2022","AQS",360050080,3,7.6,"ug/m3 LC",32,"MORRISANIA",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.83606,-73.92009
