"","Date","Source","Site.ID","POC","Daily.Max.8.hour.CO.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"1906","03/29/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1907","03/30/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1908","03/31/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1909","04/01/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1910","04/02/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1911","04/03/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1912","04/04/2023","AQS",360610135,1,0.6,"ppm",7,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1913","04/05/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1914","04/06/2023","AQS",360610135,1,0.5,"ppm",6,"CCNY",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1915","04/07/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1916","04/08/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1917","04/09/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1918","04/10/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1919","04/11/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1920","04/12/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",17,71,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1921","04/13/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1922","04/14/2023","AQS",360610135,1,0.5,"ppm",6,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1923","04/15/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1924","04/16/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1925","04/17/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1926","04/18/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1927","04/19/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1928","04/20/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1929","04/21/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1930","04/22/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1931","04/23/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1932","04/24/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1933","04/25/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1934","04/26/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1935","04/27/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1936","04/28/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1937","04/29/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1938","04/30/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1939","05/01/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1940","05/02/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1941","05/03/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1942","05/04/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1943","05/05/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1944","05/06/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1945","05/07/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1946","05/08/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1947","05/09/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1948","05/10/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1949","05/11/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1950","05/12/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1951","05/13/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1952","05/14/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1953","05/15/2023","AQS",360610135,1,0.1,"ppm",1,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1954","05/16/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1955","05/17/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1956","05/18/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",16,67,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1957","05/19/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1958","05/20/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1959","05/21/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1960","05/22/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1961","05/23/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1962","05/24/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1963","05/25/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1964","05/26/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1965","05/27/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1966","05/28/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1967","05/29/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1968","05/30/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",17,71,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1969","05/31/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1970","06/01/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1971","06/02/2023","AQS",360610135,1,0.5,"ppm",6,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1972","06/03/2023","AQS",360610135,1,0.5,"ppm",6,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1973","06/04/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1974","06/05/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1975","06/06/2023","AQS",360610135,1,0.6,"ppm",7,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1976","06/07/2023","AQS",360610135,1,0.9,"ppm",10,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1977","06/08/2023","AQS",360610135,1,0.8,"ppm",9,"CCNY",16,67,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1978","06/09/2023","AQS",360610135,1,0.5,"ppm",6,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1979","06/10/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1980","06/11/2023","AQS",360610135,1,0.5,"ppm",6,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1981","06/12/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1982","06/13/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",17,71,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1983","06/14/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1984","06/15/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1985","06/16/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1986","06/17/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1987","06/18/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1988","06/19/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1989","06/20/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1990","06/21/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1991","06/22/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1992","06/23/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1993","06/24/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1994","06/25/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1995","06/26/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1996","06/27/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1997","06/28/2023","AQS",360610135,1,0.9,"ppm",10,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1998","06/29/2023","AQS",360610135,1,0.9,"ppm",10,"CCNY",17,71,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"1999","06/30/2023","AQS",360610135,1,1,"ppm",11,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2000","07/01/2023","AQS",360610135,1,0.7,"ppm",8,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2001","07/02/2023","AQS",360610135,1,0.6,"ppm",7,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2002","07/03/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2003","07/04/2023","AQS",360610135,1,0.5,"ppm",6,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2004","07/05/2023","AQS",360610135,1,0.6,"ppm",7,"CCNY",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2005","07/06/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2006","07/07/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2007","07/08/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2008","07/09/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2009","07/10/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2010","07/11/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2011","07/12/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2012","07/13/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2013","07/14/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2014","07/15/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2015","07/16/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2016","07/17/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2017","07/18/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2018","07/19/2023","AQS",360610135,1,0.5,"ppm",6,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2019","07/20/2023","AQS",360610135,1,0.5,"ppm",6,"CCNY",17,71,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2020","07/21/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2021","07/22/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2022","07/23/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2023","07/24/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2024","07/25/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",16,67,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2025","07/26/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2026","07/27/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2027","07/28/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",17,71,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2028","07/29/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2029","07/30/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2030","07/31/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2031","08/01/2023","AQS",360610135,1,0.2,"ppm",2,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2032","08/02/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2033","08/03/2023","AQS",360610135,1,0.3,"ppm",3,"CCNY",18,75,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2034","08/05/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",13,54,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2035","08/06/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",24,100,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
"2036","08/07/2023","AQS",360610135,1,0.4,"ppm",5,"CCNY",20,83,42101,"Carbon monoxide",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",61,"New York",40.81976,-73.94825
